id,departure_airport_icao_code,arrival_airport_icao_code,scheduled_runway_departure,actual_runway_departure,scheduled_runway_arrival,actual_runway_arrival,idif_scheduled_runway_departure
306103284,KAZO,KDTW,2013-08-16 16:07:00,2013-08-16 16:04:00,2013-08-16 16:30:00,2013-08-16 16:39:00,995
306101506,KATL,KCVG,2013-08-16 16:07:00,2013-08-16 16:16:00,2013-08-16 17:11:00,2013-08-16 17:13:00,995
306188917,KXNA,KATL,2013-08-16 16:07:00,2013-08-16 16:02:00,2013-08-16 17:38:00,2013-08-16 17:26:00,995
306120814,KDEN,KMKE,2013-08-16 16:07:00,2013-08-16 16:12:00,2013-08-16 18:08:00,2013-08-16 18:12:00,995
306167769,KPIT,KMSP,2013-08-16 16:07:00,2013-08-16 16:03:00,2013-08-16 17:45:00,2013-08-16 17:37:00,995
306101816,KATL,KIND,2013-08-16 16:07:00,2013-08-16 16:09:00,2013-08-16 17:13:00,2013-08-16 17:12:00,995
306152899,KMCO,KJFK,2013-08-16 16:07:00,2013-08-16 16:07:00,2013-08-16 18:05:00,2013-08-16 18:09:00,995
306163571,KORD,KXNA,2013-08-16 16:07:00,2013-08-16 15:56:00,2013-08-16 17:34:00,2013-08-16 17:08:00,995
306101511,KATL,KDAB,2013-08-16 16:07:00,2013-08-16 16:24:00,2013-08-16 17:01:00,2013-08-16 17:18:00,995
306172252,KSAF,KPHX,2013-08-16 16:07:00,2013-08-16 16:01:00,2013-08-16 17:34:00,2013-08-16 17:22:00,995
306164866,KPBI,KTPA,2013-08-16 16:07:00,2013-08-16 16:00:00,2013-08-16 17:00:00,2013-08-16 16:48:00,995
306162146,KONT,KSFO,2013-08-16 16:07:00,2013-08-16 17:59:00,2013-08-16 17:09:00,2013-08-16 19:00:00,995
306137580,KIAH,KPHL,2013-08-16 16:07:00,2013-08-16 15:59:00,2013-08-16 18:44:00,2013-08-16 18:38:00,995
306171634,KROC,KATL,2013-08-16 16:08:00,2013-08-16 16:41:00,2013-08-16 17:58:00,2013-08-16 18:36:00,996
306126503,KERI,KDTW,2013-08-16 16:08:00,2013-08-16 16:00:00,2013-08-16 16:41:00,2013-08-16 16:34:00,996
306183182,KTPA,KJFK,2013-08-16 16:08:00,2013-08-16 16:11:00,2013-08-16 18:15:00,2013-08-16 18:18:00,996
306169349,KPSP,KLAX,2013-08-16 16:08:00,2013-08-16 16:11:00,2013-08-16 16:34:00,2013-08-16 16:37:00,996
306392373,KLAS,KGCN,2013-08-16 16:08:00,2013-08-16 16:24:00,2013-08-16 16:37:00,2013-08-16 17:02:00,996
306101789,KATL,KIAH,2013-08-16 16:08:00,2013-08-16 16:42:00,2013-08-16 17:45:00,2013-08-16 18:25:00,996
306120496,KDEN,KDAY,2013-08-16 16:08:00,2013-08-16 16:11:00,2013-08-16 18:19:00,2013-08-16 18:33:00,996
306121236,KDFW,KATL,2013-08-16 16:08:00,2013-08-16 16:15:00,2013-08-16 17:48:00,2013-08-16 17:53:00,996
306120929,KDEN,KPHL,2013-08-16 16:08:00,2013-08-16 16:11:00,2013-08-16 19:17:00,2013-08-16 19:20:00,996
306116089,KCMH,KDTW,2013-08-16 16:08:00,2013-08-16 16:23:00,2013-08-16 16:40:00,2013-08-16 17:06:00,996
306174161,KSEA,KPDX,2013-08-16 16:08:00,2013-08-16 16:08:00,2013-08-16 16:35:00,2013-08-16 16:39:00,996
306148092,KLGA,KPBI,2013-08-16 16:08:00,2013-08-16 16:29:00,2013-08-16 18:29:00,2013-08-16 18:49:00,996
306174573,KSFO,KFLL,2013-08-16 16:08:00,2013-08-16 16:23:00,2013-08-16 21:03:00,2013-08-16 21:15:00,996
306124171,KDTW,KBUF,2013-08-16 16:08:00,2013-08-16 16:19:00,2013-08-16 16:48:00,2013-08-16 17:07:00,996
306120608,KDEN,KGJT,2013-08-16 16:08:00,2013-08-16 16:21:00,2013-08-16 16:55:00,2013-08-16 17:13:00,996
306127096,KEWR,KMCI,2013-08-16 16:08:00,2013-08-16 16:28:00,2013-08-16 18:36:00,2013-08-16 19:02:00,996
306152973,KMCO,KMSY,2013-08-16 16:08:00,2013-08-16 16:10:00,2013-08-16 17:29:00,2013-08-16 17:31:00,996
306162014,KOMA,KMSP,2013-08-16 16:08:00,2013-08-16 15:57:00,2013-08-16 16:54:00,2013-08-16 16:41:00,996
306110128,KBWI,KRDU,2013-08-16 16:08:00,2013-08-16 16:08:00,2013-08-16 16:54:00,2013-08-16 16:50:00,996
306124658,KDTW,KSEA,2013-08-16 16:08:00,2013-08-16 20:01:00,2013-08-16 20:08:00,2013-08-17 00:02:00,996
306172723,KSAT,KORD,2013-08-16 16:08:00,2013-08-16 16:07:00,2013-08-16 18:43:00,2013-08-16 18:20:00,996
306153019,KMCO,KPVD,2013-08-16 16:09:00,2013-08-16 18:00:00,2013-08-16 18:42:00,2013-08-16 20:20:00,997
306097351,KABQ,KLAS,2013-08-16 16:09:00,2013-08-16 16:17:00,2013-08-16 17:20:00,2013-08-16 17:30:00,997
306170680,KRAP,KMSP,2013-08-16 16:09:00,2013-08-16 16:02:00,2013-08-16 17:17:00,2013-08-16 17:15:00,997
306105291,KBIS,KMSP,2013-08-16 16:09:00,2013-08-16 15:58:00,2013-08-16 17:08:00,2013-08-16 16:59:00,997
306135967,KHOU,KDCA,2013-08-16 16:09:00,2013-08-16 16:08:00,2013-08-16 18:50:00,2013-08-16 18:36:00,997
306138687,KIND,KATL,2013-08-16 16:09:00,2013-08-16 16:05:00,2013-08-16 17:11:00,2013-08-16 17:11:00,997
306183231,KTPA,KPHL,2013-08-16 16:09:00,2013-08-16 16:15:00,2013-08-16 18:06:00,2013-08-16 18:13:00,997
306128341,KFLL,KBOS,2013-08-16 16:09:00,2013-08-16 17:36:00,2013-08-16 18:43:00,2013-08-16 20:08:00,997
306152780,KMCO,KCLT,2013-08-16 16:09:00,2013-08-16 17:58:00,2013-08-16 17:23:00,2013-08-16 19:08:00,997
306164829,KPBI,KCLT,2013-08-16 16:09:00,2013-08-16 16:08:00,2013-08-16 17:42:00,2013-08-16 17:35:00,997
306162429,KORD,KBOS,2013-08-16 16:09:00,2013-08-16 16:09:00,2013-08-16 17:58:00,2013-08-16 17:57:00,997
306128713,KFNT,KATL,2013-08-16 16:09:00,2013-08-16 16:05:00,2013-08-16 17:43:00,2013-08-16 17:50:00,997
306120902,KDEN,KORD,2013-08-16 16:09:00,2013-08-16 16:08:00,2013-08-16 18:24:00,2013-08-16 18:04:00,997
306147845,KLGA,KDCA,2013-08-16 16:09:00,2013-08-16 16:21:00,2013-08-16 16:55:00,2013-08-16 17:09:00,997
306147623,KLEX,KORD,2013-08-16 16:09:00,2013-08-16 16:00:00,2013-08-16 17:22:00,2013-08-16 16:55:00,997
306137480,KIAH,KMIA,2013-08-16 16:09:00,2013-08-16 17:06:00,2013-08-16 18:27:00,2013-08-16 19:15:00,997
306120467,KDEN,KCMH,2013-08-16 16:09:00,2013-08-16 16:24:00,2013-08-16 18:36:00,2013-08-16 18:42:00,997
306127280,KEWR,KSFO,2013-08-16 16:09:00,2013-08-16 16:17:00,2013-08-16 21:24:00,2013-08-16 21:42:00,997
306171895,KRSW,KLGA,2013-08-16 16:09:00,2013-08-16 16:07:00,2013-08-16 18:28:00,2013-08-16 18:31:00,997
306178708,KSTL,KMSP,2013-08-16 16:09:00,2013-08-16 16:00:00,2013-08-16 17:16:00,2013-08-16 17:03:00,997
306162398,KORD,KBDL,2013-08-16 16:09:00,2013-08-16 16:14:00,2013-08-16 17:55:00,2013-08-16 17:58:00,997
306157499,KMSP,KPHL,2013-08-16 16:09:00,2013-08-16 16:06:00,2013-08-16 18:17:00,2013-08-16 18:10:00,997
306137318,KIAH,KHOB,2013-08-16 16:09:00,2013-08-16 16:20:00,2013-08-16 17:23:00,2013-08-16 17:45:00,997
306178670,KSTL,KLGA,2013-08-16 16:09:00,2013-08-16 16:02:00,2013-08-16 18:31:00,2013-08-16 18:00:00,997
306099398,KAMA,KDAL,2013-08-16 16:09:00,2013-08-16 16:16:00,2013-08-16 16:57:00,2013-08-16 17:03:00,997
306137223,KIAH,KDEN,2013-08-16 16:09:00,2013-08-16 16:01:00,2013-08-16 18:13:00,2013-08-16 18:04:00,997
306120965,KDEN,KPIT,2013-08-16 16:09:00,2013-08-16 16:21:00,2013-08-16 18:49:00,2013-08-16 18:59:00,997
306109743,KBUR,KOAK,2013-08-16 16:09:00,2013-08-16 16:11:00,2013-08-16 16:59:00,2013-08-16 16:58:00,997
306119620,KDCA,KDFW,2013-08-16 16:10:00,2013-08-16 16:03:00,2013-08-16 19:12:00,2013-08-16 18:36:00,998
306124198,KDTW,KCIU,2013-08-16 16:10:00,2013-08-16 16:13:00,2013-08-16 16:58:00,2013-08-16 17:06:00,998
306103020,KAVP,KDTW,2013-08-16 16:10:00,2013-08-16 15:52:00,2013-08-16 17:16:00,2013-08-16 17:04:00,998
306146857,KLAX,KSLC,2013-08-16 16:10:00,2013-08-16 16:19:00,2013-08-16 17:37:00,2013-08-16 17:47:00,998
306392417,KDAL,KLRD,2013-08-16 16:10:00,2013-08-16 16:12:00,2013-08-16 17:07:00,2013-08-16 17:06:00,998
306147670,KLGA,KATL,2013-08-16 16:10:00,2013-08-16 16:23:00,2013-08-16 18:01:00,2013-08-16 18:33:00,998
306121448,KDFW,KDTW,2013-08-16 16:10:00,2013-08-16 16:20:00,2013-08-16 18:47:00,2013-08-16 18:27:00,998
306102968,KAUS,KSAN,2013-08-16 16:10:00,2013-08-16 16:13:00,2013-08-16 18:46:00,2013-08-16 18:47:00,998
306167416,KPHX,KPHL,2013-08-16 16:10:00,2013-08-16 16:37:00,2013-08-16 20:12:00,2013-08-16 21:04:00,998
306127031,KEWR,KIAH,2013-08-16 16:10:00,2013-08-16 16:22:00,2013-08-16 19:13:00,2013-08-16 19:24:00,998
306174155,KSEA,KPDX,2013-08-16 16:10:00,2013-08-16 16:13:00,2013-08-16 16:41:00,2013-08-16 16:52:00,998
306127214,KEWR,KPHX,2013-08-16 16:10:00,2013-08-16 16:07:00,2013-08-16 20:42:00,2013-08-16 20:42:00,998
306108112,KBOS,KLGA,2013-08-16 16:10:00,2013-08-16 16:43:00,2013-08-16 16:54:00,2013-08-16 17:27:00,998
306392049,KLSE,KTPA,2013-08-16 16:10:00,2013-08-16 15:34:00,2013-08-16 18:42:00,2013-08-16 18:05:00,998
306163040,KORD,KLGA,2013-08-16 16:10:00,2013-08-16 16:22:00,2013-08-16 17:43:00,2013-08-16 18:06:00,998
306157730,KMSY,KCLT,2013-08-16 16:10:00,2013-08-16 16:08:00,2013-08-16 17:40:00,2013-08-16 17:32:00,998
306178317,KSRQ,KDCA,2013-08-16 16:10:00,2013-08-16 16:36:00,2013-08-16 18:09:00,2013-08-16 18:41:00,998
306157762,KMSY,KDTW,2013-08-16 16:10:00,2013-08-16 16:04:00,2013-08-16 18:16:00,2013-08-16 18:12:00,998
306145605,KLAS,KABQ,2013-08-16 16:10:00,2013-08-16 16:11:00,2013-08-16 17:16:00,2013-08-16 17:26:00,998
306107919,KBOS,KBWI,2013-08-16 16:10:00,2013-08-16 16:10:00,2013-08-16 17:11:00,2013-08-16 17:11:00,998
306138402,KIFP,KGFK,2013-08-16 16:10:00,2013-08-16 16:03:00,2013-08-16 18:42:00,2013-08-16 18:42:00,998
306156572,KMOB,KCLT,2013-08-16 16:10:00,2013-08-16 16:30:00,2013-08-16 17:35:00,2013-08-16 17:46:00,998
306165125,KPDX,KSEA,2013-08-16 16:10:00,2013-08-16 16:11:00,2013-08-16 16:38:00,2013-08-16 16:43:00,998
306391674,KGGG,KHOT,2013-08-16 16:10:00,2013-08-16 17:07:00,2013-08-16 17:25:00,2013-08-16 17:53:00,998
306165169,KPDX,KSFO,2013-08-16 16:10:00,2013-08-16 16:48:00,2013-08-16 17:32:00,2013-08-16 18:22:00,998
306119812,KDCA,KORD,2013-08-16 16:10:00,2013-08-16 16:06:00,2013-08-16 18:04:00,2013-08-16 17:41:00,998
306101733,KATL,KGSP,2013-08-16 16:10:00,2013-08-16 16:31:00,2013-08-16 16:37:00,2013-08-16 16:58:00,998
306108244,KBOS,KPHL,2013-08-16 16:10:00,2013-08-16 16:16:00,2013-08-16 17:11:00,2013-08-16 17:17:00,998
306140700,KJFK,KCLT,2013-08-16 16:10:00,2013-08-16 16:24:00,2013-08-16 17:27:00,2013-08-16 17:55:00,998
306114845,KCLE,KBWI,2013-08-16 16:10:00,2013-08-16 16:38:00,2013-08-16 17:03:00,2013-08-16 17:32:00,998
306097324,KABQ,KDEN,2013-08-16 16:10:00,2013-08-16 16:06:00,2013-08-16 17:15:00,2013-08-16 17:04:00,998
306157804,KMSY,KLGA,2013-08-16 16:10:00,2013-08-16 16:06:00,2013-08-16 18:30:00,2013-08-16 18:25:00,998
306392143,KHPN,KSNA,2013-08-16 16:10:00,2013-08-16 17:25:00,2013-08-16 21:16:00,2013-08-16 22:37:00,998
306392268,KRBG,KMFR,2013-08-16 16:10:00,2013-08-16 16:18:00,2013-08-16 16:33:00,2013-08-16 16:44:00,998
306392279,KADS,KICT,2013-08-16 16:10:00,2013-08-16 15:41:00,2013-08-16 18:24:00,2013-08-16 18:11:00,998
306137323,KIAH,KHSV,2013-08-16 16:10:00,2013-08-16 16:07:00,2013-08-16 17:39:00,2013-08-16 17:36:00,998
306104968,KBHM,KLAS,2013-08-16 16:10:00,2013-08-16 16:09:00,2013-08-16 19:58:00,2013-08-16 19:54:00,998
306147718,KLGA,KBOS,2013-08-16 16:10:00,2013-08-16 16:20:00,2013-08-16 16:44:00,2013-08-16 16:58:00,998
306392523,KACK,KFOK,2013-08-16 16:10:00,2013-08-16 16:22:00,2013-08-16 16:47:00,2013-08-16 16:42:00,998
306148063,KLGA,KORD,2013-08-16 16:10:00,2013-08-16 16:15:00,2013-08-16 17:54:00,2013-08-16 18:09:00,998
306121856,KDFW,KORD,2013-08-16 16:10:00,2013-08-16 16:22:00,2013-08-16 18:19:00,2013-08-16 18:11:00,998
306161809,KOKC,KDTW,2013-08-16 16:10:00,2013-08-16 16:05:00,2013-08-16 18:08:00,2013-08-16 18:04:00,998
306393065,KGTF,KBIL,2013-08-16 16:10:00,2013-08-16 16:10:00,2013-08-16 17:00:00,2013-08-16 16:58:00,998
306174705,KSFO,KLAX,2013-08-16 16:10:00,2013-08-16 16:11:00,2013-08-16 17:06:00,2013-08-16 17:11:00,998
306124219,KDTW,KCMH,2013-08-16 16:10:00,2013-08-16 16:17:00,2013-08-16 16:40:00,2013-08-16 16:46:00,998
306105966,KBLI,KPSP,2013-08-16 16:10:00,2013-08-16 16:04:00,2013-08-16 18:39:00,2013-08-16 18:34:00,998
306126884,KEWR,KBTV,2013-08-16 16:10:00,2013-08-16 17:34:00,2013-08-16 17:02:00,2013-08-16 18:33:00,998
306152644,KMCI,KMKE,2013-08-16 16:10:00,2013-08-16 16:09:00,2013-08-16 17:14:00,2013-08-16 17:11:00,998
306152569,KMCI,KDCA,2013-08-16 16:10:00,2013-08-16 16:16:00,2013-08-16 18:22:00,2013-08-16 18:20:00,998
306141100,KJFK,KSFO,2013-08-16 16:10:00,2013-08-16 16:17:00,2013-08-16 21:40:00,2013-08-16 21:44:00,998
306138280,KICT,KATL,2013-08-16 16:10:00,2013-08-16 16:03:00,2013-08-16 17:44:00,2013-08-16 17:41:00,998
306145939,KLAS,KRDU,2013-08-16 16:10:00,2013-08-16 16:19:00,2013-08-16 20:08:00,2013-08-16 20:29:00,998
306392327,KVNY,KCOE,2013-08-16 16:10:00,2013-08-16 16:26:00,2013-08-16 18:10:00,2013-08-16 18:23:00,998
306163298,KORD,KPHX,2013-08-16 16:10:00,2013-08-16 16:11:00,2013-08-16 19:15:00,2013-08-16 19:13:00,998
306108122,KBOS,KLGA,2013-08-16 16:10:00,2013-08-16 16:06:00,2013-08-16 16:55:00,2013-08-16 16:48:00,998
306146117,KLAX,KATL,2013-08-16 16:10:00,2013-08-16 16:13:00,2013-08-16 20:06:00,2013-08-16 19:51:00,998
306183139,KTPA,KEYW,2013-08-16 16:10:00,2013-08-16 16:13:00,2013-08-16 16:51:00,2013-08-16 16:51:00,998
306119671,KDCA,KIAH,2013-08-16 16:10:00,2013-08-16 16:50:00,2013-08-16 18:57:00,2013-08-16 19:38:00,998
306392836,KMKE,KLEX,2013-08-16 16:10:00,2013-08-16 16:07:00,2013-08-16 17:26:00,2013-08-16 17:26:00,998
306117252,KCRP,KDFW,2013-08-16 16:10:00,2013-08-16 16:28:00,2013-08-16 17:29:00,2013-08-16 17:31:00,998
306392341,KMSP,KATL,2013-08-16 16:10:00,2013-08-16 15:56:00,2013-08-16 18:11:00,2013-08-16 18:02:00,998
306183225,KTPA,KPBI,2013-08-16 16:10:00,2013-08-16 16:01:00,2013-08-16 17:02:00,2013-08-16 16:46:00,998
306172347,KSAN,KATL,2013-08-16 16:10:00,2013-08-16 16:17:00,2013-08-16 19:39:00,2013-08-16 20:00:00,998
306124328,KDTW,KGRB,2013-08-16 16:10:00,2013-08-16 16:08:00,2013-08-16 16:59:00,2013-08-16 16:58:00,998
306097371,KABQ,KOAK,2013-08-16 16:10:00,2013-08-16 16:14:00,2013-08-16 18:16:00,2013-08-16 18:16:00,998
306153426,KMDT,KORD,2013-08-16 16:10:00,2013-08-16 16:26:00,2013-08-16 17:43:00,2013-08-16 17:59:00,998
306392841,KABR,KFSD,2013-08-16 16:10:00,2013-08-16 15:51:00,2013-08-16 16:44:00,2013-08-16 16:27:00,998
306183069,KTPA,KATL,2013-08-16 16:10:00,2013-08-16 16:37:00,2013-08-16 17:17:00,2013-08-16 17:40:00,998
306124386,KDTW,KJAX,2013-08-16 16:10:00,2013-08-16 16:31:00,2013-08-16 17:59:00,2013-08-16 18:28:00,998
306101780,KATL,KIAD,2013-08-16 16:10:00,2013-08-16 16:24:00,2013-08-16 17:28:00,2013-08-16 17:40:00,998
306136135,KHPN,KORD,2013-08-16 16:10:00,2013-08-16 16:10:00,2013-08-16 17:58:00,2013-08-16 18:00:00,998
306167372,KPHX,KOMA,2013-08-16 16:10:00,2013-08-16 16:25:00,2013-08-16 18:17:00,2013-08-16 18:39:00,998
306120393,KDEN,KBHM,2013-08-16 16:10:00,2013-08-16 16:18:00,2013-08-16 18:26:00,2013-08-16 18:39:00,998
306146876,KLAX,KSMF,2013-08-16 16:10:00,2013-08-16 16:13:00,2013-08-16 17:07:00,2013-08-16 17:10:00,998
306166981,KPHL,KSTL,2013-08-16 16:10:00,2013-08-16 16:14:00,2013-08-16 18:06:00,2013-08-16 18:10:00,998
306107972,KBOS,KDCA,2013-08-16 16:10:00,2013-08-16 16:03:00,2013-08-16 17:24:00,2013-08-16 17:16:00,998
306119704,KDCA,KLGA,2013-08-16 16:10:00,2013-08-16 16:08:00,2013-08-16 16:49:00,2013-08-16 16:47:00,998
306119790,KDCA,KOMA,2013-08-16 16:10:00,2013-08-16 16:12:00,2013-08-16 18:27:00,2013-08-16 18:35:00,998
306392822,KBFI,KSJC,2013-08-16 16:10:00,2013-08-16 18:10:00,2013-08-16 17:51:00,2013-08-16 19:55:00,998
306167364,KPHX,KOAK,2013-08-16 16:10:00,2013-08-16 16:21:00,2013-08-16 17:43:00,2013-08-16 17:52:00,998
306130532,KGFK,KMSP,2013-08-16 16:10:00,2013-08-16 16:01:00,2013-08-16 16:58:00,2013-08-16 16:55:00,998
306127116,KEWR,KMDW,2013-08-16 16:10:00,2013-08-16 16:13:00,2013-08-16 17:51:00,2013-08-16 18:04:00,998
306121274,KDFW,KBNA,2013-08-16 16:10:00,2013-08-16 16:05:00,2013-08-16 17:51:00,2013-08-16 17:25:00,998
306119227,KDAL,KHOU,2013-08-16 16:10:00,2013-08-16 16:08:00,2013-08-16 16:57:00,2013-08-16 16:51:00,998
306147842,KLGA,KDCA,2013-08-16 16:10:00,2013-08-16 16:28:00,2013-08-16 16:56:00,2013-08-16 17:13:00,998
306392548,KYIP,KBRD,2013-08-16 16:10:00,2013-08-16 16:20:00,2013-08-16 17:36:00,2013-08-16 17:45:00,998
306119722,KDCA,KLGA,2013-08-16 16:10:00,2013-08-16 16:04:00,2013-08-16 16:47:00,2013-08-16 16:43:00,998
306170914,KRDU,KMEM,2013-08-16 16:10:00,2013-08-16 16:01:00,2013-08-16 17:43:00,2013-08-16 17:42:00,998
306173964,KSEA,KGEG,2013-08-16 16:10:00,2013-08-16 16:04:00,2013-08-16 16:50:00,2013-08-16 16:47:00,998
306173943,KSEA,KEWR,2013-08-16 16:10:00,2013-08-16 16:17:00,2013-08-16 20:42:00,2013-08-16 21:01:00,998
306118585,KCVG,KATL,2013-08-16 16:10:00,2013-08-16 16:14:00,2013-08-16 17:12:00,2013-08-16 17:20:00,998
306146803,KLAX,KSFO,2013-08-16 16:10:00,2013-08-16 17:15:00,2013-08-16 17:02:00,2013-08-16 18:13:00,998
306136112,KHPN,KCLT,2013-08-16 16:11:00,2013-08-16 16:01:00,2013-08-16 17:38:00,2013-08-16 17:42:00,999
306162606,KORD,KCVG,2013-08-16 16:11:00,2013-08-16 16:35:00,2013-08-16 17:00:00,2013-08-16 17:19:00,999
306147727,KLGA,KBOS,2013-08-16 16:11:00,2013-08-16 16:19:00,2013-08-16 16:45:00,2013-08-16 16:54:00,999
306121430,KDFW,KDRO,2013-08-16 16:11:00,2013-08-16 16:10:00,2013-08-16 17:49:00,2013-08-16 17:56:00,999
306177672,KSMF,KPDX,2013-08-16 16:11:00,2013-08-16 16:18:00,2013-08-16 17:31:00,2013-08-16 17:43:00,999
306153636,KMDW,KMSP,2013-08-16 16:11:00,2013-08-16 16:05:00,2013-08-16 17:08:00,2013-08-16 17:06:00,999
306122113,KDFW,KTXK,2013-08-16 16:11:00,2013-08-16 16:11:00,2013-08-16 16:50:00,2013-08-16 16:41:00,999
306166868,KPHL,KPBI,2013-08-16 16:11:00,2013-08-16 16:11:00,2013-08-16 18:21:00,2013-08-16 18:27:00,999
306135950,KHOU,KDAL,2013-08-16 16:11:00,2013-08-16 16:12:00,2013-08-16 16:51:00,2013-08-16 16:55:00,999
306107334,KBOI,KDEN,2013-08-16 16:11:00,2013-08-16 17:42:00,2013-08-16 17:40:00,2013-08-16 19:11:00,999
306119826,KDCA,KPHL,2013-08-16 16:11:00,2013-08-16 16:53:00,2013-08-16 16:35:00,2013-08-16 17:19:00,999
306145573,KLAN,KDTW,2013-08-16 16:11:00,2013-08-16 16:08:00,2013-08-16 16:29:00,2013-08-16 16:28:00,999
306174048,KSEA,KLAX,2013-08-16 16:11:00,2013-08-16 16:12:00,2013-08-16 18:20:00,2013-08-16 18:24:00,999
306174537,KSFO,KDTW,2013-08-16 16:11:00,2013-08-16 16:12:00,2013-08-16 20:12:00,2013-08-16 20:24:00,999
306120907,KDEN,KORD,2013-08-16 16:11:00,2013-08-16 16:30:00,2013-08-16 18:03:00,2013-08-16 18:29:00,999
306157830,KMSY,KPHL,2013-08-16 16:11:00,2013-08-16 16:06:00,2013-08-16 18:29:00,2013-08-16 18:15:00,999
306114837,KCLE,KBOS,2013-08-16 16:11:00,2013-08-16 16:08:00,2013-08-16 17:30:00,2013-08-16 17:27:00,999
306116077,KCMH,KDCA,2013-08-16 16:11:00,2013-08-16 16:11:00,2013-08-16 17:06:00,2013-08-16 17:02:00,999
306155358,KMIA,KIAH,2013-08-16 16:11:00,2013-08-16 16:19:00,2013-08-16 18:18:00,2013-08-16 18:27:00,999
306101999,KATL,KMDW,2013-08-16 16:11:00,2013-08-16 16:26:00,2013-08-16 17:36:00,2013-08-16 17:56:00,999
306168653,KPNS,KATL,2013-08-16 16:11:00,2013-08-16 16:19:00,2013-08-16 16:58:00,2013-08-16 17:05:00,999
306116724,KCOS,KDEN,2013-08-16 16:11:00,2013-08-16 16:24:00,2013-08-16 16:24:00,2013-08-16 16:47:00,999
306184366,KTUS,KDFW,2013-08-16 16:11:00,2013-08-16 16:10:00,2013-08-16 18:27:00,2013-08-16 17:58:00,999
306110391,KCAE,KDFW,2013-08-16 16:11:00,2013-08-16 16:06:00,2013-08-16 18:45:00,2013-08-16 18:29:00,999
306153584,KMDW,KLAX,2013-08-16 16:11:00,2013-08-16 16:12:00,2013-08-16 19:57:00,2013-08-16 19:49:00,999
306152835,KMCO,KEWR,2013-08-16 16:11:00,2013-08-16 16:14:00,2013-08-16 18:10:00,2013-08-16 18:10:00,999
306114933,KCLE,KJFK,2013-08-16 16:11:00,2013-08-16 16:04:00,2013-08-16 17:15:00,2013-08-16 17:14:00,999
306152827,KMCO,KDTW,2013-08-16 16:12:00,2013-08-16 16:17:00,2013-08-16 18:13:00,2013-08-16 18:20:00,1000
306140851,KJFK,KLAX,2013-08-16 16:12:00,2013-08-16 16:14:00,2013-08-16 21:16:00,2013-08-16 21:34:00,1000
306124231,KDTW,KCVG,2013-08-16 16:12:00,2013-08-16 16:20:00,2013-08-16 16:53:00,2013-08-16 17:01:00,1000
306155562,KMIA,KSDF,2013-08-16 16:12:00,2013-08-16 16:43:00,2013-08-16 18:36:00,2013-08-16 18:50:00,1000
306391525,KLCH,KPRX,2013-08-16 16:12:00,2013-08-16 16:27:00,2013-08-16 16:48:00,2013-08-16 17:07:00,1000
306118703,KCVG,KORD,2013-08-16 16:12:00,2013-08-16 16:00:00,2013-08-16 16:59:00,2013-08-16 16:44:00,1000
306155611,KMIA,KTPA,2013-08-16 16:12:00,2013-08-16 16:06:00,2013-08-16 17:04:00,2013-08-16 16:44:00,1000
306148174,KLGA,KSTL,2013-08-16 16:12:00,2013-08-16 16:04:00,2013-08-16 18:25:00,2013-08-16 18:13:00,1000
306131452,KGRR,KDTW,2013-08-16 16:12:00,2013-08-16 16:08:00,2013-08-16 16:39:00,2013-08-16 16:34:00,1000
306131480,KGRR,KORD,2013-08-16 16:12:00,2013-08-16 16:36:00,2013-08-16 17:03:00,2013-08-16 17:04:00,1000
306172439,KSAN,KLAX,2013-08-16 16:12:00,2013-08-16 17:11:00,2013-08-16 16:37:00,2013-08-16 17:36:00,1000
306146213,KLAX,KDFW,2013-08-16 16:12:00,2013-08-16 16:15:00,2013-08-16 18:39:00,2013-08-16 18:46:00,1000
306170831,KRDU,KDCA,2013-08-16 16:12:00,2013-08-16 16:20:00,2013-08-16 16:53:00,2013-08-16 17:04:00,1000
306392239,KGSO,KTEB,2013-08-16 16:12:00,2013-08-16 16:20:00,2013-08-16 17:24:00,2013-08-16 17:16:00,1000
306161338,KOAK,KPDX,2013-08-16 16:12:00,2013-08-16 16:24:00,2013-08-16 17:42:00,2013-08-16 17:58:00,1000
306148023,KLGA,KMSP,2013-08-16 16:12:00,2013-08-16 16:38:00,2013-08-16 18:45:00,2013-08-16 18:52:00,1000
306177485,KSLC,KWYS,2013-08-16 16:12:00,2013-08-16 16:20:00,2013-08-16 17:15:00,2013-08-16 17:30:00,1000
306177221,KSLC,KDFW,2013-08-16 16:12:00,2013-08-16 16:20:00,2013-08-16 18:08:00,2013-08-16 18:18:00,1000
306162535,KORD,KCLE,2013-08-16 16:12:00,2013-08-16 16:04:00,2013-08-16 17:16:00,2013-08-16 16:53:00,1000
306391605,KANE,KORD,2013-08-16 16:12:00,2013-08-16 16:11:00,2013-08-16 16:54:00,2013-08-16 17:00:00,1000
306155278,KMIA,KDCA,2013-08-16 16:12:00,2013-08-16 15:59:00,2013-08-16 18:31:00,2013-08-16 18:00:00,1000
306163130,KORD,KMHK,2013-08-16 16:12:00,2013-08-16 15:56:00,2013-08-16 17:28:00,2013-08-16 17:09:00,1000
306106501,KBNA,KORD,2013-08-16 16:13:00,2013-08-16 16:07:00,2013-08-16 17:48:00,2013-08-16 17:19:00,1001
306171874,KRSW,KDTW,2013-08-16 16:13:00,2013-08-16 16:19:00,2013-08-16 18:31:00,2013-08-16 18:39:00,1001
