id,departure_airport_icao_code,arrival_airport_icao_code,scheduled_runway_departure,actual_runway_departure,scheduled_runway_arrival,actual_runway_arrival,idif_actual_runway_departure,idif_actual_runway_arrival
306102405,KATL,KSFO,2013-08-16 15:05:00,2013-08-16 15:23:00,2013-08-16 19:53:00,2013-08-16 20:06:00,951,1234
306157479,KMSP,KORD,2013-08-16 15:20:00,2013-08-16 15:23:00,2013-08-16 16:12:00,2013-08-16 16:19:00,951,1007
306145680,KLAS,KDEN,2013-08-16 15:24:00,2013-08-16 15:23:00,2013-08-16 16:47:00,2013-08-16 16:57:00,951,1045
306101976,KATL,KMCO,2013-08-16 15:04:00,2013-08-16 15:23:00,2013-08-16 16:07:00,2013-08-16 16:20:00,951,1008
306175067,KSGF,KORD,2013-08-16 15:33:00,2013-08-16 15:23:00,2013-08-16 16:36:00,2013-08-16 16:26:00,951,1014
306171626,KROA,KPHL,2013-08-16 15:28:00,2013-08-16 15:23:00,2013-08-16 16:49:00,2013-08-16 16:45:00,951,1033
306166831,KPHL,KMSY,2013-08-16 15:26:00,2013-08-16 15:23:00,2013-08-16 17:55:00,2013-08-16 17:59:00,951,1107
306115420,KCLT,KEWR,2013-08-16 15:26:00,2013-08-16 15:23:00,2013-08-16 16:39:00,2013-08-16 16:31:00,951,1019
306148012,KLGA,KMKE,2013-08-16 15:11:00,2013-08-16 15:23:00,2013-08-16 16:54:00,2013-08-16 17:13:00,951,1061
306157319,KMSP,KISN,2013-08-16 15:25:00,2013-08-16 15:23:00,2013-08-16 16:45:00,2013-08-16 16:41:00,951,1029
306104950,KBHM,KDCA,2013-08-16 15:20:00,2013-08-16 15:23:00,2013-08-16 16:59:00,2013-08-16 17:01:00,951,1049
306117274,KCRW,KCLT,2013-08-16 15:21:00,2013-08-16 15:23:00,2013-08-16 16:11:00,2013-08-16 16:11:00,951,999
306122053,KDFW,KSLC,2013-08-16 15:11:00,2013-08-16 15:23:00,2013-08-16 17:40:00,2013-08-16 17:45:00,951,1093
306136345,KHRL,KIAH,2013-08-16 15:43:00,2013-08-16 15:23:00,2013-08-16 16:32:00,2013-08-16 16:16:00,951,1004
306120857,KDEN,KMSP,2013-08-16 15:25:00,2013-08-16 15:24:00,2013-08-16 16:53:00,2013-08-16 17:05:00,952,1053
306174928,KSFO,KSBP,2013-08-16 15:19:00,2013-08-16 15:24:00,2013-08-16 16:06:00,2013-08-16 16:21:00,952,1009
306171561,KRNO,KMDW,2013-08-16 15:30:00,2013-08-16 15:24:00,2013-08-16 18:53:00,2013-08-16 18:47:00,952,1155
306163142,KORD,KMIA,2013-08-16 15:37:00,2013-08-16 15:24:00,2013-08-16 18:43:00,2013-08-16 18:00:00,952,1108
306162349,KORD,KATL,2013-08-16 15:01:00,2013-08-16 15:24:00,2013-08-16 16:24:00,2013-08-16 16:56:00,952,1044
306157419,KMSP,KMKE,2013-08-16 15:28:00,2013-08-16 15:24:00,2013-08-16 16:12:00,2013-08-16 16:10:00,952,998
306157086,KMSP,KBNA,2013-08-16 15:33:00,2013-08-16 15:24:00,2013-08-16 17:12:00,2013-08-16 17:04:00,952,1052
306101730,KATL,KGSP,2013-08-16 14:33:00,2013-08-16 15:24:00,2013-08-16 15:05:00,2013-08-16 15:54:00,952,982
306173892,KSEA,KDCA,2013-08-16 15:21:00,2013-08-16 15:24:00,2013-08-16 19:53:00,2013-08-16 19:54:00,952,1222
306162978,KORD,KLAX,2013-08-16 14:13:00,2013-08-16 15:24:00,2013-08-16 17:55:00,2013-08-16 18:54:00,952,1162
306146577,KLAX,KORD,2013-08-16 15:32:00,2013-08-16 15:24:00,2013-08-16 19:00:00,2013-08-16 19:01:00,952,1169
306390002,KACK,KSFO,2013-08-16 14:10:00,2013-08-16 15:24:00,2013-08-16 19:58:00,2013-08-16 21:17:00,952,1305
306390442,KVNY,KCRQ,2013-08-16 15:07:00,2013-08-16 15:24:00,2013-08-16 15:30:00,2013-08-16 15:50:00,952,978
306136003,KHOU,KJAX,2013-08-16 15:15:00,2013-08-16 15:24:00,2013-08-16 17:05:00,2013-08-16 16:59:00,952,1047
306155257,KMIA,KCLT,2013-08-16 15:28:00,2013-08-16 15:24:00,2013-08-16 17:15:00,2013-08-16 17:06:00,952,1054
306138715,KIND,KDCA,2013-08-16 15:25:00,2013-08-16 15:24:00,2013-08-16 16:41:00,2013-08-16 16:34:00,952,1022
306104956,KBHM,KDTW,2013-08-16 15:17:00,2013-08-16 15:24:00,2013-08-16 16:48:00,2013-08-16 17:02:00,952,1050
306172573,KSAN,KSMF,2013-08-16 15:25:00,2013-08-16 15:24:00,2013-08-16 16:35:00,2013-08-16 16:30:00,952,1018
306167249,KPHX,KJFK,2013-08-16 15:15:00,2013-08-16 15:24:00,2013-08-16 19:24:00,2013-08-16 19:50:00,952,1218
306392551,KMEM,KELD,2013-08-16 15:56:00,2013-08-16 15:24:00,2013-08-16 16:45:00,2013-08-16 16:16:00,952,1004
306123983,KDSM,KDTW,2013-08-16 15:26:00,2013-08-16 15:24:00,2013-08-16 16:43:00,2013-08-16 16:43:00,952,1031
306187017,KVLD,KATL,2013-08-16 15:19:00,2013-08-16 15:24:00,2013-08-16 16:06:00,2013-08-16 16:07:00,952,995
306146251,KLAX,KEWR,2013-08-16 15:30:00,2013-08-16 15:24:00,2013-08-16 20:38:00,2013-08-16 20:23:00,952,1251
306183080,KTPA,KBHM,2013-08-16 15:24:00,2013-08-16 15:24:00,2013-08-16 16:32:00,2013-08-16 16:36:00,952,1024
306121515,KDFW,KGRK,2013-08-16 13:16:00,2013-08-16 15:24:00,2013-08-16 13:43:00,2013-08-16 15:54:00,952,982
306121402,KDFW,KDCA,2013-08-16 15:31:00,2013-08-16 15:24:00,2013-08-16 18:16:00,2013-08-16 17:46:00,952,1094
306174476,KSFO,KBZN,2013-08-16 15:13:00,2013-08-16 15:24:00,2013-08-16 17:02:00,2013-08-16 17:09:00,952,1057
306128405,KFLL,KEYW,2013-08-16 15:25:00,2013-08-16 15:24:00,2013-08-16 16:07:00,2013-08-16 16:07:00,952,995
306147888,KLGA,KDTW,2013-08-16 15:15:00,2013-08-16 15:25:00,2013-08-16 16:29:00,2013-08-16 16:42:00,953,1030
306391755,KTEB,KHPN,2013-08-16 15:42:00,2013-08-16 15:25:00,2013-08-16 15:54:00,2013-08-16 15:38:00,953,966
306110166,KBWI,KTPA,2013-08-16 15:15:00,2013-08-16 15:25:00,2013-08-16 17:19:00,2013-08-16 17:27:00,953,1075
306145629,KLAS,KBLI,2013-08-16 15:22:00,2013-08-16 15:25:00,2013-08-16 17:29:00,2013-08-16 17:30:00,953,1078
306176599,KSJC,KSAN,2013-08-16 15:30:00,2013-08-16 15:25:00,2013-08-16 16:32:00,2013-08-16 16:30:00,953,1018
306137176,KIAH,KCLT,2013-08-16 15:26:00,2013-08-16 15:25:00,2013-08-16 17:29:00,2013-08-16 17:23:00,953,1071
306136070,KHOU,KTPA,2013-08-16 15:15:00,2013-08-16 15:25:00,2013-08-16 17:01:00,2013-08-16 17:07:00,953,1055
306155287,KMIA,KDFW,2013-08-16 15:29:00,2013-08-16 15:25:00,2013-08-16 18:27:00,2013-08-16 18:04:00,953,1112
306127310,KEWR,KSTL,2013-08-16 15:21:00,2013-08-16 15:25:00,2013-08-16 17:24:00,2013-08-16 17:35:00,953,1083
306174521,KSFO,KDFW,2013-08-16 15:27:00,2013-08-16 15:25:00,2013-08-16 18:52:00,2013-08-16 18:13:00,953,1121
306155782,KMKE,KDCA,2013-08-16 15:30:00,2013-08-16 15:25:00,2013-08-16 17:04:00,2013-08-16 16:53:00,953,1041
306138792,KIND,KORD,2013-08-16 15:31:00,2013-08-16 15:25:00,2013-08-16 16:11:00,2013-08-16 16:03:00,953,991
306166558,KPHL,KCHO,2013-08-16 15:28:00,2013-08-16 15:25:00,2013-08-16 16:23:00,2013-08-16 16:20:00,953,1008
306157132,KMSP,KCLT,2013-08-16 15:33:00,2013-08-16 15:25:00,2013-08-16 17:40:00,2013-08-16 17:36:00,953,1084
306101600,KATL,KDTW,2013-08-16 15:00:00,2013-08-16 15:25:00,2013-08-16 16:25:00,2013-08-16 16:50:00,953,1038
306177890,KSNA,KSLC,2013-08-16 14:21:00,2013-08-16 15:25:00,2013-08-16 15:50:00,2013-08-16 16:53:00,953,1041
306119258,KDAL,KMAF,2013-08-16 15:10:00,2013-08-16 15:25:00,2013-08-16 15:57:00,2013-08-16 16:24:00,953,1012
306168661,KPNS,KDFW,2013-08-16 15:06:00,2013-08-16 15:25:00,2013-08-16 17:00:00,2013-08-16 17:02:00,953,1050
306137681,KIAH,KSLC,2013-08-16 15:09:00,2013-08-16 15:25:00,2013-08-16 17:56:00,2013-08-16 18:22:00,953,1130
306152771,KMCO,KBWI,2013-08-16 15:09:00,2013-08-16 15:25:00,2013-08-16 17:07:00,2013-08-16 17:09:00,953,1057
306119674,KDCA,KIND,2013-08-16 15:26:00,2013-08-16 15:26:00,2013-08-16 16:43:00,2013-08-16 16:49:00,954,1037
306146593,KLAX,KORD,2013-08-16 15:11:00,2013-08-16 15:26:00,2013-08-16 18:35:00,2013-08-16 19:07:00,954,1175
306147981,KLGA,KMDW,2013-08-16 15:10:00,2013-08-16 15:26:00,2013-08-16 16:52:00,2013-08-16 17:15:00,954,1063
306108271,KBOS,KPIT,2013-08-16 15:24:00,2013-08-16 15:26:00,2013-08-16 16:51:00,2013-08-16 16:53:00,954,1041
306121210,KDFW,KAMA,2013-08-16 14:36:00,2013-08-16 15:26:00,2013-08-16 15:29:00,2013-08-16 16:19:00,954,1007
306182501,KTLH,KATL,2013-08-16 15:31:00,2013-08-16 15:26:00,2013-08-16 16:17:00,2013-08-16 16:08:00,954,996
306162422,KORD,KBNA,2013-08-16 15:31:00,2013-08-16 15:26:00,2013-08-16 16:45:00,2013-08-16 16:30:00,954,1018
306110123,KBWI,KPVD,2013-08-16 15:24:00,2013-08-16 15:26:00,2013-08-16 16:17:00,2013-08-16 16:20:00,954,1008
306166639,KPHL,KDTW,2013-08-16 15:24:00,2013-08-16 15:26:00,2013-08-16 16:34:00,2013-08-16 16:44:00,954,1032
306106456,KBNA,KLGA,2013-08-16 15:23:00,2013-08-16 15:26:00,2013-08-16 17:26:00,2013-08-16 17:04:00,954,1052
306102252,KATL,KPHX,2013-08-16 15:09:00,2013-08-16 15:26:00,2013-08-16 18:43:00,2013-08-16 19:05:00,954,1173
306391339,KSBN,KOWD,2013-08-16 15:06:00,2013-08-16 15:26:00,2013-08-16 17:00:00,2013-08-16 17:07:00,954,1055
306118645,KCVG,KEWR,2013-08-16 15:19:00,2013-08-16 15:26:00,2013-08-16 16:45:00,2013-08-16 17:01:00,954,1049
306157056,KMSP,KATW,2013-08-16 15:32:00,2013-08-16 15:26:00,2013-08-16 16:14:00,2013-08-16 16:06:00,954,994
306152726,KMCO,KATL,2013-08-16 15:32:00,2013-08-16 15:26:00,2013-08-16 16:38:00,2013-08-16 16:31:00,954,1019
306161303,KOAK,KLAX,2013-08-16 15:21:00,2013-08-16 15:26:00,2013-08-16 16:17:00,2013-08-16 16:22:00,954,1010
306391787,KBFI,KGEG,2013-08-16 15:21:00,2013-08-16 15:26:00,2013-08-16 16:17:00,2013-08-16 16:27:00,954,1015
306171573,KRNO,KSAN,2013-08-16 15:20:00,2013-08-16 15:26:00,2013-08-16 16:32:00,2013-08-16 16:39:00,954,1027
306137219,KIAH,KDCA,2013-08-16 15:20:00,2013-08-16 15:26:00,2013-08-16 17:59:00,2013-08-16 17:54:00,954,1102
306115787,KCLT,KPHL,2013-08-16 15:29:00,2013-08-16 15:26:00,2013-08-16 16:34:00,2013-08-16 16:36:00,954,1024
306102911,KAUS,KIAH,2013-08-16 15:29:00,2013-08-16 15:26:00,2013-08-16 16:01:00,2013-08-16 15:56:00,954,984
306102511,KATL,KTUS,2013-08-16 15:00:00,2013-08-16 15:26:00,2013-08-16 18:20:00,2013-08-16 18:48:00,954,1156
306106405,KBNA,KDTW,2013-08-16 15:27:00,2013-08-16 15:26:00,2013-08-16 16:37:00,2013-08-16 16:35:00,954,1023
306171272,KRIC,KCVG,2013-08-16 15:27:00,2013-08-16 15:26:00,2013-08-16 16:39:00,2013-08-16 16:30:00,954,1018
306348935,KSFO,KMHR,2013-08-16 14:21:00,2013-08-16 15:27:00,2013-08-16 14:47:00,2013-08-16 15:56:00,955,984
306170802,KRDU,KBWI,2013-08-16 15:28:00,2013-08-16 15:27:00,2013-08-16 16:15:00,2013-08-16 16:28:00,955,1016
306116142,KCMH,KMSP,2013-08-16 15:20:00,2013-08-16 15:27:00,2013-08-16 16:51:00,2013-08-16 16:57:00,955,1045
306150794,KLSE,KORD,2013-08-16 15:25:00,2013-08-16 15:27:00,2013-08-16 16:38:00,2013-08-16 16:13:00,955,1001
306163344,KORD,KRDU,2013-08-16 15:37:00,2013-08-16 15:27:00,2013-08-16 17:19:00,2013-08-16 17:01:00,955,1049
306163382,KORD,KSAN,2013-08-16 15:22:00,2013-08-16 15:27:00,2013-08-16 19:04:00,2013-08-16 19:10:00,955,1178
306101728,KATL,KGSO,2013-08-16 14:45:00,2013-08-16 15:27:00,2013-08-16 15:33:00,2013-08-16 16:12:00,955,1000
306391318,KHOU,KPBI,2013-08-16 15:06:00,2013-08-16 15:27:00,2013-08-16 17:12:00,2013-08-16 17:20:00,955,1068
306109728,KBUR,KLAS,2013-08-16 15:19:00,2013-08-16 15:27:00,2013-08-16 16:09:00,2013-08-16 16:14:00,955,1002
306157069,KMSP,KBDL,2013-08-16 15:27:00,2013-08-16 15:27:00,2013-08-16 17:36:00,2013-08-16 17:40:00,955,1088
306157556,KMSP,KSBN,2013-08-16 15:19:00,2013-08-16 15:27:00,2013-08-16 16:19:00,2013-08-16 16:28:00,955,1016
306129705,KFSM,KDFW,2013-08-16 15:33:00,2013-08-16 15:27:00,2013-08-16 16:34:00,2013-08-16 16:05:00,955,993
306174887,KSFO,KRNO,2013-08-16 14:49:00,2013-08-16 15:27:00,2013-08-16 15:26:00,2013-08-16 16:03:00,955,991
306114809,KCRQ,KLAX,2013-08-16 15:36:00,2013-08-16 15:27:00,2013-08-16 15:57:00,2013-08-16 15:48:00,955,976
306148075,KLGA,KORD,2013-08-16 15:44:00,2013-08-16 15:27:00,2013-08-16 18:04:00,2013-08-16 17:23:00,955,1071
306104966,KBHM,KIAH,2013-08-16 15:33:00,2013-08-16 15:27:00,2013-08-16 16:54:00,2013-08-16 16:50:00,955,1038
306166538,KPHL,KBWI,2013-08-16 15:27:00,2013-08-16 15:27:00,2013-08-16 15:50:00,2013-08-16 15:51:00,955,979
306131422,KGRK,KIAH,2013-08-16 15:24:00,2013-08-16 15:27:00,2013-08-16 15:55:00,2013-08-16 15:59:00,955,987
306126863,KEWR,KBOS,2013-08-16 15:39:00,2013-08-16 15:27:00,2013-08-16 16:15:00,2013-08-16 16:12:00,955,1000
306129694,KFSD,KORD,2013-08-16 15:23:00,2013-08-16 15:27:00,2013-08-16 16:29:00,2013-08-16 16:33:00,955,1021
306166471,KPHL,KAVP,2013-08-16 15:29:00,2013-08-16 15:27:00,2013-08-16 16:03:00,2013-08-16 16:00:00,955,988
306151219,KLYH,KCLT,2013-08-16 15:25:00,2013-08-16 15:27:00,2013-08-16 16:07:00,2013-08-16 16:14:00,955,1002
306162668,KORD,KDEN,2013-08-16 15:29:00,2013-08-16 15:27:00,2013-08-16 17:22:00,2013-08-16 17:28:00,955,1076
306145902,KLAS,KPDX,2013-08-16 15:25:00,2013-08-16 15:27:00,2013-08-16 17:13:00,2013-08-16 17:15:00,955,1063
306157160,KMSP,KDCA,2013-08-16 15:29:00,2013-08-16 15:27:00,2013-08-16 17:26:00,2013-08-16 17:25:00,955,1073
306173936,KSEA,KEUG,2013-08-16 15:29:00,2013-08-16 15:27:00,2013-08-16 16:14:00,2013-08-16 16:14:00,955,1002
306163315,KORD,KPIT,2013-08-16 15:30:00,2013-08-16 15:27:00,2013-08-16 16:29:00,2013-08-16 16:26:00,955,1014
306150414,KLNK,KORD,2013-08-16 15:43:00,2013-08-16 15:28:00,2013-08-16 16:54:00,2013-08-16 16:40:00,956,1028
306155390,KMIA,KLAS,2013-08-16 15:33:00,2013-08-16 15:28:00,2013-08-16 20:27:00,2013-08-16 20:30:00,956,1258
306162561,KORD,KCMH,2013-08-16 15:31:00,2013-08-16 15:28:00,2013-08-16 16:19:00,2013-08-16 16:14:00,956,1002
306118707,KCVG,KORD,2013-08-16 15:32:00,2013-08-16 15:28:00,2013-08-16 16:42:00,2013-08-16 16:21:00,956,1009
306146402,KLAX,KJFK,2013-08-16 15:28:00,2013-08-16 15:28:00,2013-08-16 20:13:00,2013-08-16 20:23:00,956,1251
306106479,KBNA,KMSP,2013-08-16 15:22:00,2013-08-16 15:28:00,2013-08-16 17:09:00,2013-08-16 17:08:00,956,1056
306167757,KPIT,KMDW,2013-08-16 15:10:00,2013-08-16 15:28:00,2013-08-16 16:11:00,2013-08-16 16:32:00,956,1020
306392052,KJAC,KOAK,2013-08-16 14:45:00,2013-08-16 15:28:00,2013-08-16 16:34:00,2013-08-16 17:10:00,956,1058
306115706,KCLT,KMSY,2013-08-16 15:29:00,2013-08-16 15:28:00,2013-08-16 16:57:00,2013-08-16 17:05:00,956,1053
306391242,KOMA,KTEB,2013-08-16 15:06:00,2013-08-16 15:28:00,2013-08-16 17:36:00,2013-08-16 17:57:00,956,1105
306392392,KORD,KSAN,2013-08-16 15:22:00,2013-08-16 15:28:00,2013-08-16 19:04:00,2013-08-16 19:10:00,956,1178
306178749,KSTL,KPHL,2013-08-16 15:15:00,2013-08-16 15:28:00,2013-08-16 17:05:00,2013-08-16 17:12:00,956,1060
306146051,KLAS,KSTL,2013-08-16 15:14:00,2013-08-16 15:28:00,2013-08-16 17:55:00,2013-08-16 18:17:00,956,1125
306167747,KPIT,KLGA,2013-08-16 15:25:00,2013-08-16 15:28:00,2013-08-16 16:22:00,2013-08-16 16:21:00,956,1009
306166635,KPHL,KDFW,2013-08-16 15:40:00,2013-08-16 15:28:00,2013-08-16 19:02:00,2013-08-16 18:11:00,956,1119
306163320,KORD,KPIT,2013-08-16 14:46:00,2013-08-16 15:28:00,2013-08-16 15:59:00,2013-08-16 16:29:00,956,1017
306170858,KRDU,KFLL,2013-08-16 15:23:00,2013-08-16 15:28:00,2013-08-16 17:12:00,2013-08-16 17:09:00,956,1057
306102382,KATL,KSDF,2013-08-16 15:10:00,2013-08-16 15:28:00,2013-08-16 16:06:00,2013-08-16 16:17:00,956,1005
306115063,KCLE,KSYR,2013-08-16 15:20:00,2013-08-16 15:28:00,2013-08-16 16:29:00,2013-08-16 16:36:00,956,1024
306178318,KSRQ,KJFK,2013-08-16 15:28:00,2013-08-16 15:28:00,2013-08-16 17:41:00,2013-08-16 17:43:00,956,1091
306121873,KDFW,KPDX,2013-08-16 14:51:00,2013-08-16 15:28:00,2013-08-16 18:35:00,2013-08-16 19:04:00,956,1172
306137421,KIAH,KLIT,2013-08-16 15:26:00,2013-08-16 15:28:00,2013-08-16 16:23:00,2013-08-16 16:25:00,956,1013
306183123,KTPA,KDFW,2013-08-16 15:30:00,2013-08-16 15:28:00,2013-08-16 17:40:00,2013-08-16 17:41:00,956,1089
306099144,KALB,KBWI,2013-08-16 15:30:00,2013-08-16 15:28:00,2013-08-16 16:20:00,2013-08-16 16:26:00,956,1014
306171263,KRIC,KCLT,2013-08-16 15:24:00,2013-08-16 15:28:00,2013-08-16 16:07:00,2013-08-16 16:17:00,956,1005
306293962,KCLT,KEWN,2013-08-16 15:28:00,2013-08-16 15:28:00,2013-08-16 16:07:00,2013-08-16 16:05:00,956,993
306155154,KMHT,KPHL,2013-08-16 15:34:00,2013-08-16 15:28:00,2013-08-16 16:38:00,2013-08-16 16:33:00,956,1021
306137700,KIAH,KTPA,2013-08-16 15:12:00,2013-08-16 15:28:00,2013-08-16 16:56:00,2013-08-16 17:12:00,956,1060
306391713,KSAF,KSJC,2013-08-16 15:36:00,2013-08-16 15:28:00,2013-08-16 17:54:00,2013-08-16 17:40:00,956,1088
306167669,KPIT,KBOS,2013-08-16 15:25:00,2013-08-16 15:28:00,2013-08-16 16:38:00,2013-08-16 16:38:00,956,1026
306101515,KATL,KDAL,2013-08-16 14:59:00,2013-08-16 15:29:00,2013-08-16 16:54:00,2013-08-16 17:16:00,957,1064
306167285,KPHX,KLAX,2013-08-16 15:30:00,2013-08-16 15:29:00,2013-08-16 16:26:00,2013-08-16 16:25:00,957,1013
306136342,KHRL,KHOU,2013-08-16 15:34:00,2013-08-16 15:29:00,2013-08-16 16:21:00,2013-08-16 16:14:00,957,1002
306392063,KBTR,KHOU,2013-08-16 15:36:00,2013-08-16 15:29:00,2013-08-16 16:24:00,2013-08-16 16:18:00,957,1006
306151981,KMAF,KDAL,2013-08-16 15:34:00,2013-08-16 15:29:00,2013-08-16 16:22:00,2013-08-16 16:16:00,957,1004
306136747,KIAD,KCLT,2013-08-16 15:25:00,2013-08-16 15:29:00,2013-08-16 16:15:00,2013-08-16 16:32:00,957,1020
306147594,KLEX,KATL,2013-08-16 15:29:00,2013-08-16 15:29:00,2013-08-16 16:35:00,2013-08-16 16:32:00,957,1020
306137448,KIAH,KMCO,2013-08-16 15:21:00,2013-08-16 15:29:00,2013-08-16 17:15:00,2013-08-16 17:21:00,957,1069
306391367,KMIA,KEYW,2013-08-16 14:10:00,2013-08-16 15:29:00,2013-08-16 15:07:00,2013-08-16 16:16:00,957,1004
306115491,KCLT,KHXD,2013-08-16 15:20:00,2013-08-16 15:29:00,2013-08-16 16:11:00,2013-08-16 16:23:00,957,1011
306119638,KDCA,KEWR,2013-08-16 15:27:00,2013-08-16 15:29:00,2013-08-16 16:04:00,2013-08-16 16:10:00,957,998
306174554,KSFO,KEWR,2013-08-16 14:29:00,2013-08-16 15:29:00,2013-08-16 19:45:00,2013-08-16 20:30:00,957,1258
306174692,KSFO,KLAX,2013-08-16 15:31:00,2013-08-16 15:29:00,2013-08-16 16:25:00,2013-08-16 16:27:00,957,1015
306170888,KRDU,KLGA,2013-08-16 15:15:00,2013-08-16 15:29:00,2013-08-16 16:15:00,2013-08-16 16:31:00,957,1019
306121810,KDFW,KMTJ,2013-08-16 15:16:00,2013-08-16 15:29:00,2013-08-16 17:09:00,2013-08-16 17:18:00,957,1066
306155875,KMKE,KSTL,2013-08-16 15:30:00,2013-08-16 15:29:00,2013-08-16 16:25:00,2013-08-16 16:23:00,957,1011
306102158,KATL,KOMA,2013-08-16 15:16:00,2013-08-16 15:29:00,2013-08-16 17:02:00,2013-08-16 17:22:00,957,1070
306147989,KLGA,KMHT,2013-08-16 15:26:00,2013-08-16 15:29:00,2013-08-16 16:09:00,2013-08-16 16:01:00,957,989
306153630,KMDW,KMSP,2013-08-16 15:32:00,2013-08-16 15:29:00,2013-08-16 16:30:00,2013-08-16 16:29:00,957,1017
306119697,KDCA,KLAN,2013-08-16 15:23:00,2013-08-16 15:29:00,2013-08-16 16:32:00,2013-08-16 16:44:00,957,1032
306166382,KPGV,KCLT,2013-08-16 15:11:00,2013-08-16 15:29:00,2013-08-16 15:52:00,2013-08-16 16:21:00,957,1009
306101660,KATL,KFAY,2013-08-16 13:39:00,2013-08-16 15:29:00,2013-08-16 14:33:00,2013-08-16 16:16:00,957,1004
306162968,KORD,KLAX,2013-08-16 15:37:00,2013-08-16 15:29:00,2013-08-16 19:55:00,2013-08-16 19:08:00,957,1176
306158934,KMYR,KDCA,2013-08-16 15:30:00,2013-08-16 15:29:00,2013-08-16 16:28:00,2013-08-16 16:29:00,957,1017
306115343,KCLT,KCRW,2013-08-16 15:28:00,2013-08-16 15:29:00,2013-08-16 16:24:00,2013-08-16 16:23:00,957,1011
306157185,KMSP,KDFW,2013-08-16 15:38:00,2013-08-16 15:29:00,2013-08-16 17:57:00,2013-08-16 17:15:00,957,1063
306136831,KIAD,KHGR,2013-08-16 14:40:00,2013-08-16 15:30:00,2013-08-16 15:01:00,2013-08-16 15:49:00,958,977
306104971,KBHM,KMCO,2013-08-16 15:29:00,2013-08-16 15:30:00,2013-08-16 16:43:00,2013-08-16 16:39:00,958,1027
306167381,KPHX,KONT,2013-08-16 15:30:00,2013-08-16 15:30:00,2013-08-16 16:20:00,2013-08-16 16:21:00,958,1009
306176567,KSJC,KONT,2013-08-16 15:30:00,2013-08-16 15:30:00,2013-08-16 16:23:00,2013-08-16 16:24:00,958,1012
306177497,KSLK,KBOS,2013-08-16 15:35:00,2013-08-16 15:30:00,2013-08-16 16:42:00,2013-08-16 16:50:00,958,1038
306388372,KMVY,KBOS,2013-08-16 15:24:00,2013-08-16 15:30:00,2013-08-16 15:54:00,2013-08-16 16:03:00,958,991
306166787,KPHL,KMDT,2013-08-16 15:32:00,2013-08-16 15:30:00,2013-08-16 16:02:00,2013-08-16 15:56:00,958,984
306139702,KITH,KEWR,2013-08-16 13:54:00,2013-08-16 15:30:00,2013-08-16 14:41:00,2013-08-16 16:11:00,958,999
306165099,KPDX,KPHL,2013-08-16 15:26:00,2013-08-16 15:30:00,2013-08-16 20:04:00,2013-08-16 20:09:00,958,1237
306145708,KLAS,KDTW,2013-08-16 15:23:00,2013-08-16 15:30:00,2013-08-16 18:55:00,2013-08-16 19:05:00,958,1173
306155455,KMIA,KMEM,2013-08-16 15:23:00,2013-08-16 15:30:00,2013-08-16 17:35:00,2013-08-16 17:36:00,958,1084
306121706,KDFW,KMAF,2013-08-16 15:21:00,2013-08-16 15:30:00,2013-08-16 16:12:00,2013-08-16 16:23:00,958,1011
306166718,KPHL,KISP,2013-08-16 14:29:00,2013-08-16 15:30:00,2013-08-16 15:13:00,2013-08-16 16:13:00,958,1001
306157124,KMSP,KCLE,2013-08-16 15:22:00,2013-08-16 15:30:00,2013-08-16 16:46:00,2013-08-16 16:56:00,958,1044
306170783,KRDU,KBDL,2013-08-16 14:52:00,2013-08-16 15:30:00,2013-08-16 16:49:00,2013-08-16 16:43:00,958,1031
306295210,KGRK,KDFW,2013-08-16 15:37:00,2013-08-16 15:30:00,2013-08-16 17:11:00,2013-08-16 17:17:00,958,1065
306146145,KLAX,KBOS,2013-08-16 15:37:00,2013-08-16 15:30:00,2013-08-16 20:39:00,2013-08-16 20:36:00,958,1264
306147844,KLGA,KDCA,2013-08-16 15:10:00,2013-08-16 15:30:00,2013-08-16 15:56:00,2013-08-16 16:14:00,958,1002
306116159,KCMH,KORD,2013-08-16 15:39:00,2013-08-16 15:30:00,2013-08-16 16:47:00,2013-08-16 16:23:00,958,1011
306152714,KMCO,KATL,2013-08-16 15:39:00,2013-08-16 15:30:00,2013-08-16 16:45:00,2013-08-16 16:34:00,958,1022
306391498,KHUM,KLCH,2013-08-16 15:06:00,2013-08-16 15:30:00,2013-08-16 15:30:00,2013-08-16 16:01:00,958,989
306102347,KATL,KSAT,2013-08-16 15:01:00,2013-08-16 15:30:00,2013-08-16 17:02:00,2013-08-16 17:44:00,958,1092
306114130,KCHS,KORD,2013-08-16 15:41:00,2013-08-16 15:30:00,2013-08-16 17:26:00,2013-08-16 17:20:00,958,1068
306106321,KBMI,KORD,2013-08-16 15:37:00,2013-08-16 15:30:00,2013-08-16 16:23:00,2013-08-16 15:52:00,958,980
306101622,KATL,KELP,2013-08-16 15:13:00,2013-08-16 15:30:00,2013-08-16 18:03:00,2013-08-16 18:18:00,958,1126
306109634,KBUF,KEWR,2013-08-16 15:16:00,2013-08-16 15:30:00,2013-08-16 16:13:00,2013-08-16 16:27:00,958,1015
306138311,KICT,KORD,2013-08-16 15:43:00,2013-08-16 15:30:00,2013-08-16 17:05:00,2013-08-16 16:57:00,958,1045
306104781,KBGR,KPHL,2013-08-16 15:36:00,2013-08-16 15:30:00,2013-08-16 17:00:00,2013-08-16 16:57:00,958,1045
